sample_idx,latency_ms
1859,0.4145
1860,0.4183
1861,0.6023
1862,0.4296
1863,0.4119
1864,0.5315
1865,0.4091
1866,0.4311
1867,0.5176
1868,0.4237
1869,0.4293
1870,0.4296
1871,0.3902
1872,0.4233
1873,0.4985
1874,0.4999
1875,0.4198
1876,0.4906
1877,0.6672
1878,0.4438
1879,0.5205
1880,0.5115
1881,0.4579
1882,0.4392
1883,0.4290
1884,0.4167
1885,0.4157
1886,0.4040
1887,0.4109
1888,0.5142
1889,0.5783
1890,0.5976
1891,0.4477
1892,0.4146
1893,0.4286
1894,0.4129
1895,0.4084
1896,0.4211
1897,0.4302
1898,0.3849
1899,0.3733
1900,0.4064
1901,0.5891
1902,0.5827
1903,0.6048
1904,0.5820
1905,0.6407
1906,0.5741
1907,0.4401
1908,0.6102
1909,0.5766
1910,0.4330
1911,0.4249
1912,0.4255
1913,0.4234
1914,0.4246
1915,0.4060
1916,0.5263
1917,0.4400
1918,0.3848
1919,0.3956
1920,0.3746
1921,0.3691
1922,0.3710
1923,0.3788
1924,0.3753
1925,0.4285
1926,0.3774
1927,0.5983
1928,0.5851
1929,0.3836
1930,0.6023
1931,0.4394
1932,0.4132
1933,0.3908
1934,0.4298
1935,0.4234
1936,0.4200
1937,0.4466
1938,0.4402
1939,0.4338
1940,0.3925
1941,0.5303
1942,0.4158
1943,0.6360
1944,0.3702
1945,0.4287
1946,0.4002
1947,0.4942
1948,0.4719
1949,0.4311
1950,0.4212
1951,0.4159
1952,0.4182
1953,0.4082
1954,0.4175
1955,0.5517
1956,0.4089
1957,0.4179
1958,0.4070
1959,0.4108
1960,0.3896
1961,0.3836
1962,0.4015
1963,0.3837
1964,0.4287
1965,0.3849
1966,0.4579
1967,0.3869
1968,0.5516
1969,0.3981
1970,0.3801
1971,0.4243
1972,0.3949
1973,0.6186
1974,0.4011
1975,0.3755
1976,0.4287
1977,0.4471
1978,0.4219
1979,0.4520
1980,0.4137
1981,0.4914
1982,0.4067
1983,0.4420
1984,0.5085
1985,0.6627
1986,0.4282
1987,0.4650
1988,0.3992
1989,0.4322
1990,0.4094
1991,0.4021
1992,0.5354
1993,0.4091
1994,0.4068
1995,0.6310
1996,0.3959
1997,0.3778
1998,0.3794
1999,0.3680
2000,0.3775
2001,0.3638
2002,0.3694
2003,0.3721
2004,0.4015
2005,0.4565
2006,0.4260
2007,0.4342
2008,0.4197
2009,0.4349
2010,0.3743
2011,0.4065
2012,0.5133
2013,0.4118
2014,0.4469
2015,0.4055
2016,0.4717
2017,0.4404
2018,0.3791
2019,0.4207
2020,0.4642
2021,0.4115
2022,0.4108
2023,0.4258
2024,0.4438
2025,0.4097
2026,0.4625
2027,0.4158
2028,0.3935
2029,0.3765
2030,0.4224
2031,0.4198
2032,0.4104
2033,0.4551
2034,0.3829
2035,0.4325
2036,0.4274
2037,0.4282
2038,0.4411
2039,0.5434
2040,0.3926
2041,0.5747
2042,0.3777
2043,0.3789
2044,0.3746
2045,0.3775
2046,0.3751
2047,0.3903
2048,0.3830
2049,0.3748
2050,0.4054
2051,0.6467
2052,0.3974
2053,0.4375
2054,0.4126
2055,0.4311
2056,0.4328
2057,0.4211
2058,0.4436
2059,0.4251
2060,0.4172
2061,0.4713
2062,0.5805
2063,0.6739
2064,0.5762
2065,0.5802
2066,0.5789
2067,0.5724
2068,0.6035
2069,0.3860
2070,0.3758
2071,0.3692
2072,0.3816
2073,0.4253
2074,0.3779
2075,0.4761
2076,0.3622
2077,0.5779
2078,0.3942
2079,0.4472
2080,0.4174
2081,0.4269
2082,0.3721
2083,0.3793
2084,0.3957
2085,0.3970
2086,0.4531
2087,0.5886
2088,0.4293
2089,0.5337
2090,0.3969
2091,0.3849
2092,0.3883
2093,0.4045
2094,0.4035
2095,0.6194
2096,0.5809
2097,0.3969
2098,0.5809
2099,0.4440
2100,0.4036
2101,0.3930
2102,0.4554
2103,0.4065
2104,0.3831
2105,0.4475
2106,0.4001
2107,0.3858
2108,0.4282
2109,0.3755
2110,0.4113
2111,0.4249
2112,0.3909
2113,0.3766
2114,0.3919
2115,0.3760
2116,0.3938
2117,0.3805
2118,0.3871
2119,0.4775
2120,0.3863
2121,0.3788
2122,0.5879
2123,0.6207
2124,0.5806
2125,0.5858
2126,0.5786
2127,0.5794
2128,0.5917
2129,0.5776
2130,0.4788
2131,0.4418
2132,0.4760
2133,0.4507
2134,0.4242
2135,0.5918
2136,0.4136
2137,0.4661
2138,0.4117
2139,0.4160
2140,0.3980
2141,0.4375
2142,0.4615
2143,0.3869
2144,0.3779
2145,0.5924
2146,0.3902
2147,0.3778
2148,0.3803
2149,0.5901
2150,0.4457
2151,0.5058
2152,0.5058
2153,0.7444
2154,0.4499
2155,0.6101
2156,0.5901
2157,0.5891
2158,0.4195
2159,0.4117
2160,0.4379
2161,0.5220
2162,0.6273
2163,0.5309
2164,0.5995
2165,0.6057
2166,0.4281
2167,0.4680
2168,0.4428
2169,0.4244
2170,0.4055
2171,0.5733
2172,0.3843
2173,0.5899
2174,0.3899
2175,0.3869
2176,0.3914
2177,0.3889
2178,0.3771
2179,0.3868
2180,0.5467
2181,0.4223
2182,0.4254
2183,0.4208
2184,0.6521
2185,0.4193
2186,0.4216
2187,0.3933
2188,0.4088
2189,0.3857
2190,0.3806
2191,0.6278
2192,0.3822
2193,0.4174
2194,0.4479
2195,0.4249
2196,0.4364
2197,0.4334
2198,0.5789
2199,0.5786
2200,0.4299
2201,0.5015
2202,0.5770
2203,0.5763
2204,0.5737
2205,0.3974
2206,0.5864
2207,0.4247
2208,0.4094
2209,0.5153
2210,0.4157
2211,0.4948
2212,0.4139
2213,0.3840
2214,0.3871
2215,0.3947
2216,0.4165
2217,0.3924
2218,0.3929
2219,0.3936
2220,0.5965
2221,0.4745
2222,1.6492
2223,6.5902
2224,3.3190
2225,2.1483
2226,3.1426
2227,2.1176
2228,4.5300
2229,4.2864
2230,2.5446
2231,1.9976
2232,3.0674
2233,1.9936
2234,2.0098
2235,11.9393
2236,1.1644
2237,1.9730
2238,1.4611
2239,1.4004
2240,1.2865
2241,1.3046
2242,1.7753
2243,1.1509
2244,1.0770
2245,1.0736
2246,1.0785
2247,1.0781
2248,1.6110
2249,1.0876
2250,1.0840
2251,1.0996
2252,1.0590
2253,1.1029
2254,1.3247
2255,1.1024
2256,1.0551
2257,1.1052
2258,1.0648
2259,1.0860
2260,1.6054
2261,1.4829
2262,1.3328
2263,1.3051
2264,1.3254
2265,1.1362
2266,1.0917
2267,1.0964
2268,1.1164
2269,1.1119
2270,1.7127
2271,1.0704
2272,1.0855
2273,1.1115
2274,1.0767
2275,1.0691
2276,1.7065
2277,2.2596
2278,1.8371
2279,1.1612
2280,1.6217
2281,1.4563
2282,1.5545
2283,1.3415
2284,1.3239
2285,1.6094
2286,1.1070
2287,1.0998
2288,1.0936
2289,1.0950
2290,1.0967
2291,1.1038
2292,1.0924
2293,1.0875
2294,1.1980
2295,1.0973
2296,1.4788
2297,1.1232
2298,1.1273
2299,1.0535
2300,1.2076
2301,1.0448
2302,1.4831
2303,1.5090
2304,1.3745
2305,1.4380
2306,1.3837
2307,1.0734
2308,1.0973
2309,1.0585
2310,1.0893
2311,1.2682
2312,1.5152
2313,1.3600
2314,1.3327
2315,1.2961
2316,1.1692
2317,1.0908
2318,1.1184
2319,1.2374
2320,1.1229
2321,1.0604
2322,1.1291
2323,1.1259
2324,1.5360
2325,1.4878
2326,1.4382
2327,1.3903
2328,1.4126
2329,1.1214
2330,1.1175
2331,1.0579
2332,1.0756
2333,1.4107
2334,1.7144
2335,1.0688
2336,1.0750
2337,1.0824
2338,1.0741
2339,1.0986
2340,1.2015
2341,1.1691
2342,1.1135
2343,1.0361
2344,1.0445
2345,1.1049
2346,1.9864
2347,1.9790
2348,1.7577
2349,2.5782
2350,1.3109
2351,1.1791
2352,1.0907
2353,1.0549
2354,1.1162
2355,1.0833
2356,1.0709
2357,1.0914
2358,1.1208
2359,1.0979
2360,1.0754
2361,26.9892
2362,2.5025
2363,2.2380
2364,1.4130
2365,1.4000
2366,1.6047
2367,1.4892
2368,1.4740
2369,1.3632
2370,1.3561
2371,1.7699
2372,1.0858
2373,1.1420
2374,1.0950
2375,1.1299
2376,1.6670
2377,1.1093
2378,1.0543
2379,1.0534
2380,1.0777
2381,1.1371
2382,1.2670
2383,1.1028
2384,1.1600
2385,1.1551
2386,1.1372
2387,1.7977
2388,1.5483
2389,1.4201
2390,1.3287
2391,1.3101
2392,1.3464
2393,1.0790
2394,1.1346
2395,1.1313
2396,1.1114
2397,1.0891
2398,1.1979
2399,1.0654
2400,1.0828
2401,1.0673
2402,1.0789
2403,1.0702
2404,1.2632
2405,1.1500
2406,1.1078
2407,1.0640
2408,1.0819
2409,1.1270
2410,1.6707
2411,1.5615
2412,1.3380
2413,1.3199
2414,1.5075
2415,1.0851
2416,1.1118
2417,1.1049
2418,1.0697
2419,1.1844
2420,1.6307
2421,1.0715
2422,1.1410
2423,1.0656
2424,1.0733
2425,1.1709
2426,1.0750
2427,1.0977
2428,1.2085
2429,1.0769
2430,1.0958
2431,1.6908
2432,1.5554
2433,1.6266
2434,1.4494
2435,1.3187
2436,2.1318
2437,1.0630
2438,1.2402
2439,1.0918
2440,1.1057
2441,1.2526
2442,1.0503
2443,1.0429
2444,1.2077
2445,1.2304
2446,1.1149
2447,1.3102
2448,1.0891
2449,1.0922
2450,1.2246
2451,1.2296
2452,1.1048
2453,1.6180
2454,1.5592
2455,1.3771
2456,1.3493
2457,1.3977
2458,1.5418
2459,1.1063
2460,1.0628
2461,1.0839
2462,1.0569
2463,1.4929
2464,1.0993
2465,1.0871
2466,1.1229
2467,1.0635
2468,1.0692
2469,1.5929
2470,1.3380
2471,1.3202
2472,1.1318
2473,1.1215
2474,1.8599
2475,1.5211
2476,1.3320
2477,1.3235
2478,1.6884
2479,1.4254
2480,1.1317
2481,1.0827
2482,1.1116
2483,1.0686
2484,1.5057
2485,1.3896
2486,1.1312
2487,1.0948
2488,1.2253
2489,1.0796
2490,1.0384
2491,1.3627
2492,1.1221
2493,1.1244
2494,1.1937
2495,1.8278
2496,1.4874
2497,1.6832
2498,1.3288
2499,1.4300
2500,1.5751
2501,1.1192
2502,1.2300
2503,1.0972
2504,1.1035
2505,1.1701
2506,1.1253
2507,1.0436
2508,1.2167
2509,1.1173
2510,1.1264
2511,1.0495
2512,1.1216
2513,1.1803
2514,1.1507
2515,1.1906
2516,1.1375
2517,2.1371
2518,1.5096
2519,1.3939
2520,1.3477
2521,1.2871
2522,1.3383
2523,1.1371
2524,1.1117
2525,1.0896
2526,1.1261
2527,1.1480
2528,1.0565
2529,1.1290
2530,1.0867
2531,1.1850
2532,1.2000
2533,2.1598
2534,1.7674
2535,1.5659
2536,1.6634
2537,1.8147
2538,1.6878
2539,1.6668
2540,1.7912
2541,1.7072
2542,1.3766
2543,1.1552
2544,1.0856
2545,1.0932
2546,1.1494
2547,1.1899
2548,1.0708
2549,1.1488
2550,1.0807
2551,1.0435
2552,1.0975
2553,1.1543
2554,1.0551
2555,1.0987
2556,1.0643
2557,1.0917
2558,1.0922
2559,1.5473
2560,1.4534
2561,1.4145
2562,1.2878
2563,1.2985
2564,1.0756
2565,1.2146
2566,1.0789
2567,1.1156
2568,1.0870
2569,1.0876
2570,15.4931
2571,11.4624
2572,1.3642
2573,1.3700
2574,1.3745
2575,1.1517
2576,1.3522
2577,1.1301
2578,1.1000
2579,1.0932
2580,1.2039
2581,1.1219
2582,1.5420
2583,1.4602
2584,1.4168
2585,1.2969
2586,1.2430
2587,1.9839
2588,1.7242
2589,2.0904
2590,1.7083
2591,1.2579
2592,1.0977
2593,1.0602
2594,1.1207
2595,1.1547
2596,1.2065
2597,1.0674
2598,1.0524
2599,1.0532
2600,1.0639
2601,1.0627
2602,1.5122
2603,1.4721
2604,1.3611
2605,1.2614
2606,1.3628
2607,1.3575
2608,1.1375
2609,1.1512
2610,1.0619
2611,1.0447
2612,1.0859
2613,1.0790
2614,1.0943
2615,1.0778
2616,1.0897
2617,1.0704
2618,1.0362
2619,1.0617
2620,1.2432
2621,1.0508
2622,1.1141
2623,1.0815
2624,1.1046
2625,1.7740
2626,1.9961
2627,1.5909
2628,1.3544
2629,1.4743
2630,1.2626
2631,1.0926
2632,1.1044
2633,1.1034
2634,1.1577
2635,1.1149
2636,1.0606
2637,1.0481
2638,1.0932
2639,1.0909
2640,1.1032
2641,1.1281
2642,1.0972
2643,1.0753
2644,1.1948
2645,1.1532
2646,1.0694
2647,1.4537
2648,1.4537
2649,1.3751
2650,1.4025
2651,1.3366
2652,1.0801
2653,1.0688
2654,1.0784
2655,1.0940
2656,1.2475
2657,1.0994
2658,1.0817
2659,1.0663
2660,1.0628
2661,1.0518
2662,1.0554
2663,1.0842
2664,1.2216
2665,1.0695
2666,1.1058
2667,1.1322
2668,1.0989
2669,1.7678
2670,1.5238
2671,1.4784
2672,1.4529
2673,1.3393
2674,1.6714
2675,1.0988
2676,1.0799
2677,1.1389
2678,1.1075
2679,1.1932
2680,1.1597
2681,1.1338
2682,1.1304
2683,1.1205
2684,1.1293
2685,1.6153
2686,1.1906
2687,1.0945
2688,1.1044
2689,1.0742
2690,1.0974
2691,1.5301
2692,1.5274
2693,1.3226
2694,1.2446
2695,1.2628
2696,1.1046
2697,1.0776
2698,1.0497
2699,1.1212
2700,1.0280
2701,1.0813
2702,1.3857
2703,1.0958
2704,1.0777
2705,1.0453
2706,1.0562
2707,1.2102
2708,1.0538
2709,1.0777
2710,1.1012
2711,1.1113
2712,1.4648
2713,1.4435
2714,1.3348
2715,1.3708
2716,1.2985
2717,1.9539
2718,1.1198
2719,1.0946
2720,1.1500
2721,1.0937
2722,1.2828
2723,1.0661
2724,1.0441
2725,1.0989
2726,1.1514
2727,1.1160
2728,1.1267
2729,1.0691
2730,1.0800
2731,1.0534
2732,1.1411
2733,1.3846
2734,1.4573
2735,1.3907
2736,1.3167
2737,1.3029
2738,1.5648
2739,1.1101
2740,1.0781
2741,1.0778
2742,1.0500
2743,1.0730
2744,1.3497
2745,1.0887
2746,1.0451
2747,1.1579
2748,1.0941
2749,1.0617
2750,1.1407
2751,1.0926
2752,1.1042
2753,1.0738
2754,1.1028
2755,2.1860
2756,1.4473
2757,1.4028
2758,1.2925
2759,1.3114
2760,1.4813
2761,1.1276
2762,1.0531
2763,1.1950
2764,1.0969
2765,1.1160
2766,1.1849
2767,1.2078
2768,1.1029
2769,1.1445
2770,1.0996
2771,1.4827
2772,1.2713
2773,1.2758
2774,1.0588
2775,1.1563
2776,1.1148
2777,1.5060
2778,1.4759
2779,1.4034
2780,1.2775
2781,1.2751
2782,1.2115
2783,1.1631
2784,1.0470
2785,1.1199
2786,1.0813
2787,1.0834
2788,1.0671
2789,1.0673
2790,1.0504
2791,1.2065
2792,1.1016
2793,1.4025
2794,1.1055
2795,1.1876
2796,1.0520
2797,1.0970
2798,1.1287
2799,2.0825
2800,1.4893
2801,1.4175
2802,1.2835
2803,1.4980
2804,1.4329
2805,1.1110
2806,1.1824
2807,1.0866
2808,1.1127
2809,1.1171
2810,1.3450
2811,1.3609
2812,1.3670
2813,1.0428
2814,1.3032
2815,1.0687
2816,1.1016
2817,1.0935
2818,1.0740
2819,1.0703
2820,1.5603
2821,1.4606
2822,1.4452
2823,1.3733
2824,1.3190
2825,1.6604
2826,1.1683
2827,1.0941
2828,1.0444
2829,1.0460
2830,1.5342
2831,1.2493
2832,1.0475
2833,1.0792
2834,1.0980
2835,1.0698
2836,1.1109
2837,1.2004
2838,1.1274
2839,1.0596
2840,1.0261
2841,1.5729
2842,1.5404
2843,1.4087
2844,1.2856
2845,1.2771
2846,1.6779
2847,1.0992
2848,1.2089
2849,1.0441
2850,1.0853
2851,1.0574
2852,1.0926
2853,1.0485
2854,1.0689
2855,1.1078
2856,1.0728
2857,1.0629
2858,1.0826
2859,1.1065
2860,1.0711
2861,1.1071
2862,1.0800
2863,1.9129
2864,1.5187
2865,1.3958
2866,1.4469
2867,1.2638
2868,1.1618
2869,1.0712
2870,1.0254
2871,1.0994
2872,1.1434
2873,1.0635
2874,1.1149
2875,1.1174
2876,1.1674
2877,1.0915
2878,1.2182
2879,1.4022
2880,1.1273
2881,1.1060
2882,1.1886
2883,1.1130
2884,1.1086
2885,1.7047
2886,1.4373
2887,1.3686
2888,1.3515
2889,1.3393
2890,1.4084
2891,1.0893
2892,1.0770
2893,1.0572
2894,1.0782
2895,1.3933
2896,1.0947
2897,1.0673
2898,1.1384
2899,1.0991
2900,1.0978
2901,1.0542
2902,1.1205
2903,1.0626
2904,1.0378
2905,1.0855
2906,1.1106
2907,1.4635
2908,1.4286
2909,1.3607
2910,1.2878
2911,1.3033
2912,1.1126
2913,1.3924
2914,1.0785
2915,1.0843
2916,1.0575
2917,1.2133
2918,1.0827
2919,1.2075
2920,1.1131
2921,1.0516
2922,1.0428
2923,1.0801
2924,1.1037
2925,1.2557
2926,1.0670
2927,1.0788
2928,1.5130
2929,1.5119
2930,1.4568
2931,1.3173
2932,1.2973
2933,1.4696
2934,1.0968
2935,1.0960
2936,1.2025
2937,1.0588
2938,1.1054
2939,1.0845
2940,1.1215
2941,1.0751
2942,1.2017
2943,1.1015
2944,2.0631
2945,1.9798
2946,1.5500
2947,1.7528
2948,1.0960
2949,1.5108
2950,1.5259
2951,1.2822
2952,1.3864
2953,1.5792
2954,1.0747
2955,1.0889
2956,1.0473
2957,1.0795
2958,1.1659
2959,1.5105
2960,1.1068
2961,1.0550
2962,1.0923
2963,1.0878
2964,1.1999
2965,1.1086
2966,1.0668
2967,1.0378
2968,1.0463
2969,1.0669
2970,1.2086
2971,1.4459
2972,1.4430
2973,1.3886
2974,1.2718
2975,1.2496
2976,1.1099
2977,1.0764
2978,1.0709
2979,1.0408
2980,1.0974
2981,1.4772
2982,1.0865
2983,1.0542
2984,1.0442
2985,1.0865
2986,1.0717
2987,1.9940
2988,1.6868
2989,1.5077
2990,1.3536
2991,1.5526
2992,1.5636
2993,1.4279
2994,1.2427
2995,1.3374
2996,1.1237
2997,1.0604
2998,1.1017
2999,1.1017
3000,1.0685
3001,1.0938
3002,1.0727
3003,1.0809
3004,1.0586
3005,1.1044
3006,1.0651
3007,1.0707
3008,1.0787
3009,1.0676
3010,1.0370
3011,1.0922
3012,1.1377
3013,1.1023
3014,1.5578
3015,1.5091
3016,1.4836
3017,1.3226
3018,1.3391
3019,1.3859
3020,1.1018
3021,1.1311
3022,1.1095
3023,1.1704
3024,1.0720
3025,1.0512
3026,1.0816
3027,1.0790
3028,1.1686
3029,1.2210
3030,1.0925
3031,1.0630
3032,1.0685
3033,1.0831
3034,1.1752
3035,1.0606
3036,1.0990
3037,1.4513
3038,1.4263
3039,1.4583
3040,1.2807
3041,1.4183
3042,1.8644
3043,1.1108
3044,1.0897
3045,1.1181
3046,1.0371
3047,1.2373
3048,1.1119
3049,1.0757
3050,1.0802
3051,1.0476
3052,1.0657
3053,2.0988
3054,1.0990
3055,1.0574
3056,1.0682
3057,1.0603
3058,1.0542
3059,1.4795
3060,1.4405
3061,1.3659
3062,1.2895
3063,1.2861
3064,1.2772
3065,1.2953
3066,1.2990
3067,1.3004
3068,1.3037
3069,1.3779
3070,1.2423
3071,1.0885
3072,1.0914
3073,1.0935
3074,1.0729
3075,1.1595
3076,1.0629
3077,1.0651
3078,1.0894
3079,1.0760
3080,1.0928
3081,1.4843
3082,1.5354
3083,1.3673
3084,1.2984
3085,1.3720
3086,1.0895
3087,1.0842
3088,1.2503
3089,1.0765
3090,1.0923
3091,1.3615
3092,1.0864
3093,1.0390
3094,1.2468
3095,1.0999
3096,1.0939
3097,1.0954
3098,1.0451
3099,1.1022
3100,1.1799
3101,1.1464
3102,2.6827
3103,1.4794
3104,1.3500
3105,1.3691
3106,1.2889
3107,1.1433
3108,1.0931
3109,1.0581
3110,1.0931
3111,1.0890
3112,1.5693
3113,1.0703
3114,1.0764
3115,1.0623
3116,1.1146
3117,1.1141
3118,1.1259
3119,1.0655
3120,1.0556
3121,1.0782
3122,1.0857
3123,1.3965
3124,1.4470
3125,1.3890
3126,1.2993
3127,1.3218
3128,1.6255
3129,1.0828
3130,1.0621
3131,1.0261
3132,1.0523
3133,1.0508
3134,1.2746
3135,1.0991
3136,1.0412
3137,1.1039
3138,1.0566
3139,1.0898
3140,1.3026
3141,1.0698
3142,1.1011
3143,1.1104
3144,1.1049
3145,1.4853
3146,1.4636
3147,1.4076
3148,1.2397
3149,1.2888
3150,1.1503
3151,1.0914
3152,1.0840
3153,1.0551
3154,1.0312
3155,1.1150
3156,1.1662
3157,1.0981
3158,1.0697
3159,1.0543
3160,1.0657
3161,1.7520
3162,1.1071
3163,1.0940
3164,1.1050
3165,1.0912
3166,1.1064
3167,1.4342
3168,1.4685
3169,1.5091
3170,1.2863
3171,1.2609
3172,1.3602
3173,1.2912
3174,1.2677
3175,1.1180
3176,1.0283
3177,1.1594
3178,1.1010
3179,1.1960
3180,1.1243
3181,1.1466
3182,1.6459
3183,1.1196
3184,1.0855
3185,1.0366
3186,1.0718
3187,1.0746
3188,1.4931
3189,1.4929
3190,1.4096
3191,1.3127
3192,1.2930
3193,1.4684
3194,1.0863
3195,1.0606
3196,1.0796
3197,1.0555
3198,1.0633
3199,1.2456
3200,1.0641
3201,1.0693
3202,1.0798
3203,1.1303
3204,1.0808
3205,1.0728
3206,1.1055
3207,1.0870
3208,1.1308
3209,1.0904
3210,1.0864
3211,1.0637
3212,1.5240
3213,1.4564
3214,1.4012
3215,1.2724
3216,1.2941
3217,1.2059
3218,1.0688
3219,1.0832
3220,1.0574
3221,1.1065
3222,1.0493
3223,1.0393
3224,1.1511
3225,1.1527
3226,1.1014
3227,1.0508
3228,1.0802
3229,1.0752
3230,1.0459
3231,1.0720
3232,1.0808
3233,1.0833
3234,1.0884
3235,1.5839
3236,1.5686
3237,1.3822
3238,1.2702
3239,1.2785
3240,1.0579
3241,1.0433
3242,1.0677
3243,1.0888
3244,1.1177
3245,1.0708
3246,1.0830
3247,1.0278
3248,1.0917
3249,1.1577
3250,1.0874
3251,1.1162
3252,1.0857
3253,1.0723
3254,1.0555
3255,1.1465
3256,1.0743
3257,1.0357
3258,1.4416
3259,1.5911
3260,1.4922
3261,1.4885
3262,1.2504
3263,1.1431
3264,1.0396
3265,1.0583
3266,1.0687
3267,1.2351
3268,1.0772
3269,1.1878
3270,1.0991
3271,1.0442
3272,1.0486
3273,1.0596
3274,1.0987
3275,1.0359
3276,1.0832
3277,1.0868
3278,1.0469
3279,1.0721
3280,1.2575
3281,1.6257
3282,1.4636
3283,1.4615
3284,1.2507
3285,1.3149
3286,1.3253
3287,1.1074
3288,1.0722
3289,1.0713
3290,1.0460
3291,1.0465
3292,1.0903
3293,1.0706
3294,1.1703
3295,1.0593
3296,1.0822
3297,1.0758
3298,1.0973
3299,1.0660
3300,1.0731
3301,1.0819
3302,1.0867
3303,1.0546
3304,1.0708
3305,1.5920
3306,1.5825
3307,1.4101
3308,1.2762
3309,1.2661
3310,2.1470
3311,1.6629
3312,1.7636
3313,1.1732
3314,1.3102
3315,1.1406
3316,1.1150
3317,1.0787
3318,1.0747
3319,1.0792
3320,1.4542
3321,1.0898
3322,1.1283
3323,1.0667
3324,1.0865
3325,1.1387
3326,1.5266
3327,1.4862
3328,1.4139
3329,1.3307
3330,1.3303
3331,1.3260
3332,1.1074
3333,1.0921
3334,1.0726
3335,1.0835
3336,1.1001
3337,1.0840
3338,1.2173
3339,1.0325
3340,1.0411
3341,1.2632
3342,1.0906
3343,1.0696
3344,1.2035
3345,1.1057
3346,1.0648
3347,1.1026
3348,1.0791
3349,1.0706
3350,1.6061
3351,1.4365
3352,1.4089
3353,1.2919
3354,1.3243
3355,1.4975
3356,1.1008
3357,1.0670
3358,1.0729
3359,1.0841
3360,1.0785
3361,1.2537
3362,1.3546
3363,1.3362
3364,1.2970
3365,1.0915
3366,1.0803
3367,1.1286
3368,1.0794
3369,1.0933
3370,1.0827
3371,1.0836
3372,1.1855
3373,1.5271
3374,1.4951
3375,1.4079
3376,1.3328
3377,1.3386
3378,1.3928
3379,1.0570
3380,1.1937
3381,1.0658
3382,1.0689
3383,1.0625
3384,1.1332
3385,1.0391
3386,1.1301
3387,1.0973
3388,1.0710
3389,1.0561
3390,1.1282
3391,1.0821
3392,1.0769
3393,1.0583
3394,1.0284
3395,1.0243
3396,1.7829
3397,1.5171
3398,1.3852
3399,1.3007
3400,1.3695
3401,1.4349
3402,1.0610
3403,1.1663
3404,1.0706
3405,1.0682
3406,1.0733
3407,1.3505
3408,1.1119
3409,1.2079
3410,1.0701
3411,1.0429
3412,1.0848
3413,1.0904
3414,1.1493
3415,1.0836
3416,1.0693
3417,1.1020
3418,1.0524
3419,1.0749
3420,1.8179
3421,1.4804
3422,1.4045
3423,1.3054
3424,1.5322
3425,1.1105
3426,1.0567
3427,1.1744
3428,1.1167
3429,1.4900
3430,1.3377
3431,1.3452
3432,1.3303
3433,1.3064
3434,1.5761
3435,1.0742
3436,1.0964
3437,1.0370
3438,1.2032
3439,1.0950
3440,1.7161
3441,1.5502
3442,1.3867
3443,1.2633
3444,1.2861
3445,1.1902
3446,1.0292
3447,1.1188
3448,1.1160
3449,1.0718
3450,2.5277
3451,1.0937
3452,1.0866
3453,1.0410
3454,1.0623
3455,1.6802
3456,1.0617
3457,1.0480
3458,1.0816
3459,1.0581
3460,1.0343
3461,2.1346
3462,1.5316
3463,1.3911
3464,1.3203
3465,1.3146
3466,1.8460
3467,1.3068
3468,1.3558
3469,1.2658
3470,1.2628
3471,1.4530
3472,1.3343
3473,1.2472
3474,1.1075
3475,1.0905
3476,1.8643
3477,1.2753
3478,1.1908
3479,1.1639
3480,2.0588
3481,1.7225
3482,45.3602
3483,133.7652
3484,125.3957
3485,15.7419
3486,1.5066
3487,1.3867
3488,1.7099
3489,1.3301
3490,1.1396
3491,1.1253
3492,1.1846
3493,1.3345
3494,1.4941
3495,1.4087
3496,1.3948
3497,1.3601
3498,2.4896
3499,1.1408
3500,1.0896
3501,1.0936
3502,1.1276
3503,1.1005
3504,1.0814
3505,1.0743
3506,1.0806
3507,1.1139
3508,1.1027
3509,1.6918
3510,1.8141
3511,1.7350
3512,1.6552
3513,1.0965
3514,1.4800
3515,1.5709
3516,1.4222
3517,1.3382
3518,1.4949
3519,1.0742
3520,1.0721
3521,1.1039
3522,1.0807
3523,1.0677
3524,1.2434
3525,1.0706
3526,1.0954
3527,1.0671
3528,1.0664
3529,1.0608
3530,1.1938
3531,1.0855
3532,1.0711
3533,1.2285
3534,1.0633
3535,1.0439
3536,1.7399
3537,1.5404
3538,1.4082
3539,1.2855
3540,1.2990
3541,1.4151
3542,1.0842
3543,1.1166
3544,1.1077
3545,1.0977
3546,1.1019
3547,1.2473
3548,1.0590
3549,1.2114
3550,1.0744
3551,1.0437
3552,1.0604
3553,1.0963
3554,1.1185
3555,1.1167
3556,1.0646
3557,1.1055
3558,1.0507
3559,1.8557
3560,1.4783
3561,1.5454
3562,1.2823
3563,1.3523
3564,1.8580
3565,1.1333
3566,1.2327
3567,1.1929
3568,1.1391
3569,1.0965
3570,1.4557
3571,1.3854
3572,1.3470
3573,1.1199
3574,1.1210
3575,1.5373
3576,1.2545
3577,1.1258
3578,1.1089
3579,1.1633
3580,1.1019
3581,1.6471
3582,1.4912
3583,1.4814
3584,1.4082
3585,1.4414
3586,1.4228
3587,1.1272
3588,1.1498
3589,1.0753
3590,1.1433
3591,1.1771
3592,1.1204
3593,1.1244
3594,1.1153
3595,1.0908
3596,1.1451
3597,1.3887
3598,1.1527
3599,1.1441
3600,1.1537
3601,1.0650
3602,1.5333
3603,1.6000
3604,1.3921
3605,1.3076
3606,1.2829
